trade_id,symbol,side,qty,entry_ts,entry_price,exit_ts,exit_price,pnl,fees,return_pct
1,ETHUSD,SHORT,4.524682141079589,2026-04-09T21:00:00+00:00,2209.65798,2026-04-09T22:00:00+00:00,2236.621110535152,-132.058595,10.059000,-1.2202
2,ETHUSD,LONG,4.439718986346207,2026-04-12T02:00:00+00:00,2223.0945300000003,2026-04-12T05:00:00+00:00,2208.0479020800003,-76.639313,9.836514,-0.6768
3,ETHUSD,SHORT,4.4015743276026225,2026-04-13T17:00:00+00:00,2224.0551,2026-04-13T19:00:00+00:00,2251.1939099522397,-129.302560,9.849071,-1.2202
4,ETHUSD,LONG,4.184404639141054,2026-04-16T14:00:00+00:00,2309.51181,2026-04-16T15:00:00+00:00,2329.9899088,75.981875,9.706776,0.8867
5,ETHUSD,SHORT,4.125564060062039,2026-04-26T22:00:00+00:00,2359.92792,2026-04-26T23:00:00+00:00,2374.71804864,-70.784166,9.766543,-0.6267
6,ETHUSD,LONG,4.2184440213762535,2026-04-29T01:00:00+00:00,2292.10833,2026-04-29T03:00:00+00:00,2296.7149651199998,9.753985,9.678847,0.2010
7,ETHUSD,SHORT,4.1581949238872,2026-05-03T15:00:00+00:00,2326.73456,2026-05-03T20:00:00+00:00,2340.2375539199998,-65.851171,9.703090,-0.5803
8,ETHUSD,LONG,4.090351983750203,2026-05-06T23:00:00+00:00,2350.1699399999998,2026-05-07T00:00:00+00:00,2332.02310208,-83.802863,9.575909,-0.7722
9,ETHUSD,SHORT,4.121605499744328,2026-05-09T04:00:00+00:00,2311.0876900000003,2026-05-09T15:00:00+00:00,2317.0993272,-34.315377,9.537781,-0.2601
10,ETHUSD,LONG,4.152842125839296,2026-05-12T11:00:00+00:00,2286.35718,2026-05-12T13:00:00+00:00,2275.24246048,-55.629477,9.471802,-0.4861
11,ETHUSD,SHORT,4.409771664147659,2026-05-21T01:00:00+00:00,2139.67198,2026-05-21T08:00:00+00:00,2140.61363712,-13.590034,9.437541,-0.0440
12,ETHUSD,LONG,4.446009768089672,2026-05-21T13:00:00+00:00,2120.02392,2026-05-21T15:00:00+00:00,2119.77755968,-10.520420,9.425099,-0.0116
13,ETHUSD,SHORT,4.405195444068123,2026-05-22T03:00:00+00:00,2136.42263,2026-05-22T09:00:00+00:00,2123.4246,47.876133,9.382730,0.6084
14,ETHUSD,LONG,4.45648517069704,2026-05-22T09:00:00+00:00,2123.4246,2026-05-22T14:00:00+00:00,2119.87673984,-25.266091,9.455105,-0.1671
15,ETHUSD,SHORT,4.448145913567705,2026-05-24T10:00:00+00:00,2120.8757400000004,2026-05-24T14:00:00+00:00,2095.0933348800004,105.307277,9.376623,1.2156
16,ETHUSD,LONG,4.606473966745478,2026-05-27T04:00:00+00:00,2071.66425,2026-05-27T09:00:00+00:00,2078.71697344,22.928875,9.559312,0.3404
17,ETHUSD,SHORT,5.65704792772819,2026-06-08T15:00:00+00:00,1690.31187,2026-06-08T16:00:00+00:00,1695.0389400000001,-36.316807,9.575546,-0.2797
18,ETHUSD,LONG,5.854776951223626,2026-06-10T05:00:00+00:00,1627.67547,2026-06-10T07:00:00+00:00,1629.48043872,1.032729,9.534961,0.1109
19,ETHUSD,SHORT,5.693256856164692,2026-06-13T08:00:00+00:00,1673.36526,2026-06-13T15:00:00+00:00,1685.7130752,-79.861331,9.562048,-0.7379
20,ETHUSD,LONG,5.43136326305435,2026-06-17T22:00:00+00:00,1740.0479400000002,2026-06-18T03:00:00+00:00,1747.85195968,32.914440,9.472026,0.4485
21,ETHUSD,SHORT,5.492430335007149,2026-06-20T11:00:00+00:00,1726.0047299999999,2026-06-20T13:00:00+00:00,1725.73867872,-8.017962,9.479230,0.0154
22,ETHUSD,LONG,5.491443975688136,2026-06-21T12:00:00+00:00,1725.54504,2026-06-21T18:00:00+00:00,1722.7593792,-24.765385,9.468085,-0.1614
23,ETHUSD,SHORT,5.451179047752467,2026-06-21T19:00:00+00:00,1733.05332,2026-06-21T20:00:00+00:00,1730.22517584,5.977245,9.439476,0.1632
24,ETHUSD,LONG,5.455256753967583,2026-06-22T19:00:00+00:00,1733.54664,2026-06-22T22:00:00+00:00,1724.64380224,-57.999924,9.432658,-0.5136
25,ETHUSD,SHORT,5.3310552458011164,2026-07-03T21:00:00+00:00,1762.34746,2026-07-04T04:00:00+00:00,1757.5474391999999,16.206799,9.382377,0.2724
26,ETHUSD,LONG,5.397510252727006,2026-07-06T13:00:00+00:00,1744.3488,2026-07-06T14:00:00+00:00,1748.09991008,10.821391,9.425264,0.2150
27,ETHUSD,SHORT,5.308891796192951,2026-07-07T10:00:00+00:00,1774.7949700000001,2026-07-07T12:00:00+00:00,1785.3738033599998,-65.612157,9.450275,-0.5961
28,ETHUSD,LONG,5.273861434193714,2026-07-07T22:00:00+00:00,1774.8549,2026-07-08T00:00:00+00:00,1769.3740544,-38.251106,9.345886,-0.3088
