trade_id,symbol,side,qty,entry_ts,entry_price,exit_ts,exit_price,pnl,fees,return_pct
1,ETHUSD,LONG,4.589050525446285,2026-04-10T07:00:00+00:00,2179.53582,2026-04-10T11:00:00+00:00,2205.4692179199997,108.948169,10.061505,1.1899
2,ETHUSD,SHORT,4.509802667134218,2026-04-10T14:00:00+00:00,2241.10169,2026-04-10T15:00:00+00:00,2237.50181088,6.135935,10.098809,0.1606
3,ETHUSD,SHORT,4.506910287595424,2026-04-10T16:00:00+00:00,2243.9011299999997,2026-04-10T20:00:00+00:00,2256.2039505599996,-65.588493,10.140785,-0.5483
4,ETHUSD,SHORT,4.457626299308066,2026-04-10T20:00:00+00:00,2253.9991099999997,2026-04-10T22:00:00+00:00,2253.22975584,-6.616278,10.045771,0.0341
5,ETHUSD,SHORT,4.4802281106564426,2026-04-10T22:00:00+00:00,2241.15168,2026-04-11T09:00:00+00:00,2245.86988416,-31.190071,10.051440,-0.2105
6,ETHUSD,SHORT,4.343937200071851,2026-04-11T18:00:00+00:00,2304.28905,2026-04-11T19:00:00+00:00,2323.18790707248,-92.146183,10.050735,-0.8202
7,ETHUSD,SHORT,4.283512071225936,2026-04-11T19:00:00+00:00,2315.28685,2026-04-11T20:00:00+00:00,2306.71485072,26.819062,9.899200,0.3702
8,ETHUSD,SHORT,4.328268990989014,2026-04-11T20:00:00+00:00,2297.5404,2026-04-11T22:00:00+00:00,2307.06772128,-51.201801,9.964991,-0.4147
9,ETHUSD,SHORT,4.309269609474509,2026-04-11T22:00:00+00:00,2295.79075,2026-04-11T23:00:00+00:00,2294.61643152,-4.830196,9.890651,0.0512
10,ETHUSD,LONG,4.468589953739814,2026-04-12T08:00:00+00:00,2213.7426600000003,2026-04-12T10:00:00+00:00,2198.6753769599995,-77.188153,9.858643,-0.6806
11,ETHUSD,LONG,4.458593785199028,2026-04-12T10:00:00+00:00,2201.3901899999996,2026-04-12T12:00:00+00:00,2189.50121216,-62.796723,9.788601,-0.5401
12,ETHUSD,LONG,4.444601831687945,2026-04-12T12:00:00+00:00,2194.18875,2026-04-12T14:00:00+00:00,2180.52540768,-70.450048,9.721931,-0.6227
13,ETHUSD,LONG,4.440013403061171,2026-04-12T14:00:00+00:00,2180.58603,2026-04-12T20:00:00+00:00,2199.5679984,74.556223,9.723971,0.8705
14,ETHUSD,SHORT,4.312503401343786,2026-04-13T19:00:00+00:00,2261.44762,2026-04-13T21:00:00+00:00,2265.1265347199997,-25.625765,9.760433,-0.1627
15,ETHUSD,SHORT,4.305838003955355,2026-04-13T21:00:00+00:00,2258.99811,2026-04-13T22:00:00+00:00,2286.563308537464,-128.477505,9.786226,-1.2202
