strategy,pnl,return_pct,sharpe,winrate,dd,trades,pf
supertrend_mom,2998.367232779272,29.98367232779271,25.825175573629448,9.090909090909092,-2.5567492565232532,11,13.651841545115253
supertrend_mom_v2,2998.367232779272,29.98367232779271,25.825175573629448,9.090909090909092,-2.5567492565232532,11,13.651841545115253
rsi_mr,2807.274104451926,28.07274104451927,24.28126179498524,37.83783783783784,-8.232367571610666,37,2.185339308439535
ichimoku_cloud,2763.5304260012217,27.635304260012216,23.76289614653396,35.294117647058826,-5.8622493711749675,51,1.8043022938765487
smc_bos_retest,2573.2440365822495,25.732440365822494,22.947983534914027,17.391304347826086,-4.967888820410067,23,3.1876793374402417
macd,1687.1494165166332,16.871494165166332,16.83118840121948,9.090909090909092,-10.38191776713427,66,1.8324610261242196
options_iron_condor,1393.2767599228027,13.932767599228036,14.5257638400685,34.42622950819672,-18.475971689581172,61,1.292120606738637
move_volatility_straddle,881.954329522352,8.81954329522352,31.94321441816631,54.54545454545454,-3.973521182735942,33,1.6615037343853323
bollinger,452.28396091553986,4.522839609155405,18.086839954291136,31.428571428571427,-4.909301532777289,35,1.4525441966309522
bb_ha_supertrend,409.56781736382254,4.095678173638229,30.58124143242372,40.0,-2.142038974217471,10,3.263506929598421
price_action_pinbar,141.14536183662858,1.4114536183662763,21.35302060690065,100.0,-0.7787626371778001,2,141145361836.62784
vwap_bands,18.89819989435091,0.18898199894350487,2.30571267471566,33.33333333333333,-2.0705941369808896,3,1.09175053539468
rsi_divergence,13.555148240484414,0.13555148240484982,2.590311458053048,25.0,-0.705217646110191,4,1.1080479551194031
smc_liquidity_sweep,-34.26524504012741,-0.3426524504012707,-14.033364432323602,50.0,-0.8007945067312564,2,0.37640266193665156
price_action_engulfing,-58.151412211847855,-0.5815141221184761,-5.2728680954499945,40.0,-3.2540762447449927,5,0.7996085890297441
smc_ob,-71.64661150744178,-0.7164661150744212,-12.034318499923234,75.0,-1.4143283670957643,4,0.4569815522555473
smc_ob_fvg,-111.45945848601514,-1.1145945848601513,-18.492549307357912,60.0,-1.4143283670957643,5,0.3510526598908586
grid,-198.09143491319264,-1.9809143491319237,-3.0113451812569467,43.47826086956522,-14.915767076464048,69,0.9429019568321209
vwap,-215.14955217907846,-2.1514955217907805,-13.650347697079185,41.17647058823529,-3.802097299231849,17,0.6819569084825112
macd_divergence,-263.3432349853101,-2.6334323498531043,-32.38490377383226,25.0,-4.030783073172758,4,0.19628904492864527
fvg,-357.6013818856645,-3.5760138188566493,-22.57444495399088,10.0,-5.052488940573812,10,0.5263341982814177
turtle,-487.2071821431855,-4.872071821431856,-19.39301269539532,28.57142857142857,-7.12946091221269,28,0.6672747430042741
smc_choch_bos,-640.1277747644217,-6.401277747644219,-27.953086602481942,9.090909090909092,-11.188717424986317,99,0.6089839340853256
ema3,-723.4622629786027,-7.234622629786025,-19.08102062636381,32.142857142857146,-10.168267132920773,84,0.7934855194420017
momentum_breakout,-746.9148269019843,-7.469148269019843,-35.787381569657605,20.0,-7.469148269019843,25,0.4897889540494825
ema_cross,-1068.6086104367369,-10.686086104367366,-75.51108705400601,8.16326530612245,-11.024339385070308,49,0.22190848681820463
