trade_id,symbol,side,qty,entry_ts,entry_price,exit_ts,exit_price,pnl,fees,return_pct
1,BTCUSD,SHORT,0.15680125441003528,2026-07-31T09:06:00+00:00,63762.245,2026-07-31T10:35:00+00:00,63850.7676,-23.885395,10.004940,-0.1388
2,BTCUSD,LONG,0.15627235510274445,2026-07-31T10:35:00+00:00,63850.7676,2026-07-31T12:02:00+00:00,63745.2484,-26.459599,9.969865,-0.1653
3,BTCUSD,SHORT,0.15605343652867748,2026-07-31T12:02:00+00:00,63745.2484,2026-07-31T16:01:00+00:00,62785.5546,139.890732,9.872783,1.5055
4,BTCUSD,LONG,0.1607306602899852,2026-07-31T16:01:00+00:00,62785.5546,2026-07-31T19:40:00+00:00,62907.9159,9.565815,10.101397,0.1949
5,BTCUSD,SHORT,0.16050590115578198,2026-07-31T19:40:00+00:00,62907.9159,2026-07-31T21:22:00+00:00,63024.1023,-28.755019,10.106416,-0.1847
6,BTCUSD,LONG,0.15981775604144569,2026-07-31T21:22:00+00:00,63024.1023,2026-07-31T21:57:00+00:00,62889.4196,-31.586295,10.061608,-0.2137
7,BTCUSD,SHORT,0.15959381640728887,2026-07-31T21:57:00+00:00,62889.4196,2026-08-01T02:13:00+00:00,63013.1001,-29.785275,10.046632,-0.1967
8,BTCUSD,LONG,0.15887151633453728,2026-08-01T02:13:00+00:00,63013.1001,2026-08-01T06:05:00+00:00,62961.9051,-18.140347,10.006920,-0.0812
9,BTCUSD,SHORT,0.15864905029030926,2026-08-01T06:05:00+00:00,62961.9051,2026-08-01T07:02:00+00:00,63075.1125,-27.958073,9.997827,-0.1798
10,BTCUSD,LONG,0.1579843257790194,2026-08-01T07:02:00+00:00,63075.1125,2026-08-01T08:40:00+00:00,63062.8849,-11.895682,9.963913,-0.0194
