trade_id,symbol,side,qty,entry_ts,entry_price,exit_ts,exit_price,pnl,fees,return_pct
1,ETHUSD,LONG,4.449091273107467,2026-04-10T17:00:00+00:00,2248.09953,2026-04-10T22:00:00+00:00,2237.9507203199996,-55.132404,9.979424,-0.4514
2,ETHUSD,SHORT,4.518443215843418,2026-04-12T10:00:00+00:00,2200.50981,2026-04-12T12:00:00+00:00,2205.1889496,-31.095876,9.953450,-0.2126
3,ETHUSD,LONG,4.439167903053077,2026-04-13T14:00:00+00:00,2233.69665,2026-04-13T15:00:00+00:00,2206.4509117419598,-130.803687,9.855280,-1.2198
4,ETHUSD,SHORT,4.158364376627032,2026-04-14T14:00:00+00:00,2352.12948,2026-04-14T15:00:00+00:00,2351.47900176,-7.074733,9.779659,0.0277
5,ETHUSD,LONG,4.163320684390643,2026-04-15T17:00:00+00:00,2348.5696199999998,2026-04-15T19:00:00+00:00,2365.446816,60.452198,9.812981,0.7186
6,ETHUSD,SHORT,4.201950317036912,2026-04-16T07:00:00+00:00,2340.4318200000002,2026-04-16T12:00:00+00:00,2346.589224,-35.720420,9.847315,-0.2631
7,ETHUSD,LONG,4.154743768994398,2026-04-16T19:00:00+00:00,2359.37178,2026-04-16T20:00:00+00:00,2344.7677526400003,-70.448239,9.772247,-0.6190
8,ETHUSD,SHORT,4.1637112575629445,2026-04-19T02:00:00+00:00,2336.43262,2026-04-19T04:00:00+00:00,2338.32197088,-17.598876,9.732164,-0.0809
9,ETHUSD,LONG,4.1636635495829335,2026-04-20T18:00:00+00:00,2333.1665399999997,2026-04-20T21:00:00+00:00,2326.6673734399997,-36.761333,9.700990,-0.2786
10,ETHUSD,SHORT,4.210629747774024,2026-04-21T14:00:00+00:00,2297.49041,2026-04-21T15:00:00+00:00,2308.0255128,-54.055478,9.696061,-0.4585
11,ETHUSD,LONG,4.060414470692965,2026-04-22T02:00:00+00:00,2370.12393,2026-04-22T03:00:00+00:00,2359.4960063999997,-52.755883,9.602109,-0.4484
12,ETHUSD,SHORT,4.032450597169577,2026-04-22T23:00:00+00:00,2372.5254,2026-04-23T00:00:00+00:00,2361.81306816,33.651456,9.545493,0.4515
13,ETHUSD,LONG,4.126979853454153,2026-04-26T05:00:00+00:00,2327.2653600000003,2026-04-26T14:00:00+00:00,2332.2710524800004,11.043486,9.614906,0.2151
14,ETHUSD,SHORT,4.141158823426362,2026-04-27T05:00:00+00:00,2321.0357,2026-04-27T14:00:00+00:00,2320.82967312,-8.758161,9.611351,0.0089
15,ETHUSD,LONG,4.15699381002045,2026-04-29T03:00:00+00:00,2311.01211,2026-04-29T04:00:00+00:00,2322.7993472000003,39.368109,9.631363,0.5100
16,ETHUSD,SHORT,4.245228522338323,2026-04-29T15:00:00+00:00,2271.34564,2026-04-29T17:00:00+00:00,2280.45119904,-48.316888,9.661709,-0.4009
17,ETHUSD,LONG,4.205817526829974,2026-05-01T03:00:00+00:00,2282.0563199999997,2026-05-01T12:00:00+00:00,2292.3014479999997,33.469682,9.619457,0.4489
18,ETHUSD,SHORT,4.182722157538426,2026-05-03T02:00:00+00:00,2301.73956,2026-05-03T09:00:00+00:00,2314.73005344,-63.990330,9.654705,-0.5644
19,ETHUSD,LONG,4.082923263387932,2026-05-03T22:00:00+00:00,2343.26856,2026-05-03T23:00:00+00:00,2327.41122464,-74.279297,9.535014,-0.6767
20,ETHUSD,SHORT,4.014207970078789,2026-05-05T16:00:00+00:00,2363.9271200000003,2026-05-05T20:00:00+00:00,2377.3393728,-63.355787,9.516215,-0.5674
21,ETHUSD,LONG,3.9390981605648805,2026-05-06T08:00:00+00:00,2393.8786800000003,2026-05-06T09:00:00+00:00,2397.48200768,4.757041,9.436820,0.1505
22,ETHUSD,SHORT,4.016690262906494,2026-05-06T17:00:00+00:00,2347.88033,2026-05-06T20:00:00+00:00,2354.80606704,-37.263158,9.444617,-0.2950
23,ETHUSD,LONG,4.034408889142132,2026-05-09T17:00:00+00:00,2329.2657600000002,2026-05-10T01:00:00+00:00,2318.6833705599997,-52.069550,9.375864,-0.4543
24,ETHUSD,SHORT,4.035791918865187,2026-05-11T14:00:00+00:00,2314.6369799999998,2026-05-11T15:00:00+00:00,2331.16373952,-76.073305,9.374743,-0.7140
25,ETHUSD,LONG,4.053888261744838,2026-05-14T14:00:00+00:00,2286.4572,2026-05-14T15:00:00+00:00,2280.1518784,-34.817331,9.256261,-0.2758
26,ETHUSD,SHORT,4.114247431220357,2026-05-15T05:00:00+00:00,2243.5512,2026-05-15T07:00:00+00:00,2270.9279091628796,-121.921397,9.286842,-1.2202
27,ETHUSD,LONG,4.245613550933547,2026-05-23T20:00:00+00:00,2146.27917,2026-05-23T21:00:00+00:00,2120.0997151960078,-120.204546,9.056698,-1.2198
28,ETHUSD,SHORT,4.344058028167798,2026-05-24T21:00:00+00:00,2069.13609,2026-05-24T22:00:00+00:00,2094.3845162246157,-118.723916,9.043288,-1.2202
29,ETHUSD,LONG,4.154403697580167,2026-05-25T16:00:00+00:00,2135.87709,2026-05-25T19:00:00+00:00,2122.30665376,-65.222178,8.845107,-0.6354
30,ETHUSD,SHORT,4.237056966108212,2026-05-26T16:00:00+00:00,2077.98432,2026-05-26T17:00:00+00:00,2070.3419856,23.592659,8.788347,0.3678
31,ETHUSD,LONG,4.237093911624915,2026-05-27T08:00:00+00:00,2084.36679,2026-05-27T12:00:00+00:00,2079.51041472,-29.398288,8.821369,-0.2330
32,ETHUSD,SHORT,4.289889380498111,2026-05-27T17:00:00+00:00,2051.03971,2026-05-27T19:00:00+00:00,2058.84848736,-42.314274,8.815483,-0.3807
33,ETHUSD,LONG,4.312462108269765,2026-05-29T15:00:00+00:00,2031.30618,2026-05-29T16:00:00+00:00,2025.6059977599998,-33.329460,8.747640,-0.2806
34,ETHUSD,SHORT,4.347426297146469,2026-05-31T14:00:00+00:00,2006.49862,2026-05-31T21:00:00+00:00,2009.3457888,-21.107150,8.729294,-0.1419
35,ETHUSD,LONG,5.460144089229122,2026-06-07T03:00:00+00:00,1594.36881,2026-06-07T04:00:00+00:00,1585.19649728,-58.762591,8.680442,-0.5753
36,ETHUSD,SHORT,5.255946068819055,2026-06-09T14:00:00+00:00,1644.47104,2026-06-09T15:00:00+00:00,1646.79649344,-20.871820,8.649362,-0.1414
37,ETHUSD,LONG,5.108614917987431,2026-06-11T17:00:00+00:00,1688.48763,2026-06-11T18:00:00+00:00,1677.5828163200001,-64.306473,8.597979,-0.6458
38,ETHUSD,SHORT,5.137782060027268,2026-06-14T12:00:00+00:00,1665.71679,2026-06-14T14:00:00+00:00,1667.2629859200001,-16.506080,8.562062,-0.0928
39,ETHUSD,LONG,4.973972823474492,2026-06-14T21:00:00+00:00,1717.9435199999998,2026-06-14T22:00:00+00:00,1714.27947552,-26.760750,8.535892,-0.2133
40,ETHUSD,SHORT,4.8261893134504605,2026-06-17T08:00:00+00:00,1764.29707,2026-06-17T12:00:00+00:00,1756.3880073599998,29.674887,8.495746,0.4483
