ts,equity,cash,position_value
2026-08-01T04:51:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T04:52:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T04:53:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T04:54:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T04:55:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T04:56:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T04:57:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T04:58:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T04:59:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T05:00:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T05:01:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T05:02:00+00:00,10000.000000,10000.000000,0.000000
2026-08-01T05:03:00+00:00,9993.001000,-2.999000,10000.000000
2026-08-01T05:04:00+00:00,9992.366482,-2.999000,10000.634518
2026-08-01T05:05:00+00:00,9986.021305,-2.999000,10006.979695
2026-08-01T05:06:00+00:00,9986.497193,-2.999000,10006.503807
2026-08-01T05:07:00+00:00,9986.259249,-2.999000,10006.741751
2026-08-01T05:08:00+00:00,9986.259249,-2.999000,10006.741751
2026-08-01T05:09:00+00:00,9986.100619,-2.999000,10006.900381
2026-08-01T05:10:00+00:00,9983.959122,-2.999000,10009.041878
2026-08-01T05:11:00+00:00,9981.976254,-2.999000,10011.024746
2026-08-01T05:12:00+00:00,9981.579680,-2.999000,10011.421320
2026-08-01T05:13:00+00:00,9982.372827,-2.999000,10010.628173
2026-08-01T05:14:00+00:00,9983.165975,-2.999000,10009.835025
