trade_id,symbol,side,qty,entry_ts,entry_price,exit_ts,exit_price,pnl,fees,return_pct
1,BEATUSD,SHORT,35612.53561253561,2026-04-10T00:00:00+00:00,0.28074383999999997,2026-04-11T08:00:00+00:00,0.290058,-341.864705,10.163850,-3.3177
2,BEATUSD,LONG,33303.91480990274,2026-04-11T08:00:00+00:00,0.290058,2026-04-12T07:00:00+00:00,0.30723854,562.233084,9.946157,5.9231
3,BEATUSD,SHORT,33258.60194883734,2026-04-12T07:00:00+00:00,0.30723854,2026-04-12T17:00:00+00:00,0.32926584,-743.181826,10.584623,-7.1694
4,BEATUSD,LONG,28788.537525101874,2026-04-12T17:00:00+00:00,0.32926584,2026-04-13T02:00:00+00:00,0.37712456,1367.614583,10.167973,14.5350
5,BEATUSD,SHORT,28750.79834734357,2026-04-13T02:00:00+00:00,0.37712456,2026-04-13T18:00:00+00:00,0.3725745,120.040634,10.777223,1.2065
6,BEATUSD,LONG,29435.816834627334,2026-04-13T18:00:00+00:00,0.3725745,2026-04-14T11:00:00+00:00,0.384923,352.339405,11.148779,3.3144
7,BEATUSD,SHORT,29395.27578246684,2026-04-14T11:00:00+00:00,0.384923,2026-04-16T02:00:00+00:00,0.39567912,-327.652121,11.473007,-2.7944
8,BEATUSD,LONG,27779.395993942206,2026-04-16T02:00:00+00:00,0.39567912,2026-04-17T23:00:00+00:00,0.48330332,2421.938550,12.208801,22.1453
9,BEATUSD,SHORT,27744.0372466274,2026-04-17T23:00:00+00:00,0.48330332,2026-04-18T02:00:00+00:00,0.49199838,-254.765472,13.529403,-1.7991
10,BEATUSD,LONG,26746.700819622434,2026-04-18T02:00:00+00:00,0.49199838,2026-04-18T16:00:00+00:00,0.51119774,500.103445,13.416093,3.9023
11,BEATUSD,SHORT,26709.965925636567,2026-04-18T16:00:00+00:00,0.51119774,2026-04-20T14:00:00+00:00,0.4615923,1311.968018,12.991594,9.7038
12,BEATUSD,LONG,32435.045710711987,2026-04-20T14:00:00+00:00,0.4615923,2026-04-20T20:00:00+00:00,0.45980802,-72.816034,14.942831,-0.3865
13,BEATUSD,SHORT,32389.557645975954,2026-04-20T20:00:00+00:00,0.45980802,2026-04-20T22:00:00+00:00,0.45519102,134.724381,14.818207,1.0041
14,BEATUSD,LONG,33027.20707967428,2026-04-20T22:00:00+00:00,0.45519102,2026-04-20T23:00:00+00:00,0.45820834,84.570138,15.083515,0.6629
15,BEATUSD,SHORT,32981.13043753181,2026-04-20T23:00:00+00:00,0.45820834,2026-04-21T02:00:00+00:00,0.46379274,-199.384144,15.204319,-1.2187
16,BEATUSD,LONG,32167.064774129747,2026-04-21T02:00:00+00:00,0.46379274,2026-04-24T02:00:00+00:00,0.56778642,3328.580004,16.591437,22.4224
17,BEATUSD,SHORT,32126.162950509606,2026-04-24T02:00:00+00:00,0.56778642,2026-04-25T13:00:00+00:00,0.5561112,357.026761,18.053259,2.0563
18,BEATUSD,LONG,33455.88974956393,2026-04-25T13:00:00+00:00,0.5561112,2026-04-25T18:00:00+00:00,0.5607878199999999,137.777058,18.683425,0.8410
19,BEATUSD,SHORT,33409.2561216632,2026-04-25T18:00:00+00:00,0.5607878199999999,2026-04-25T23:00:00+00:00,0.56071212,-16.205159,18.734239,0.0135
20,BEATUSD,LONG,33398.22796996317,2026-04-25T23:00:00+00:00,0.56071212,2026-04-26T09:00:00+00:00,0.5626874399999999,47.212410,18.759777,0.3523
21,BEATUSD,SHORT,33351.56185204667,2026-04-26T09:00:00+00:00,0.5626874399999999,2026-04-26T18:00:00+00:00,0.5689137599999999,-226.527830,18.870334,-1.1065
22,BEATUSD,LONG,32601.496448724338,2026-04-26T18:00:00+00:00,0.5689137599999999,2026-04-27T00:00:00+00:00,0.55548888,-455.999782,18.328604,-2.3597
23,BEATUSD,SHORT,32555.312091527016,2026-04-27T00:00:00+00:00,0.55548888,2026-04-27T11:00:00+00:00,0.53130624,769.582915,17.690477,4.3534
