trade_id,symbol,side,qty,entry_ts,entry_price,exit_ts,exit_price,pnl,fees,return_pct
1,BTCUSD,LONG,0.1552975890049307,2026-07-18T17:35:00+00:00,64405.3785,2026-07-20T05:10:00+00:00,64210.6553,-40.226923,9.986880,-0.3023
2,BTCUSD,SHORT,0.15507988628054242,2026-07-20T05:10:00+00:00,64210.6553,2026-07-20T11:55:00+00:00,64989.4953,-130.800591,10.018172,-1.2129
3,BTCUSD,LONG,0.15126965111350163,2026-07-20T11:55:00+00:00,64989.4953,2026-07-20T14:15:00+00:00,64217.6539,-126.528739,9.772560,-1.1876
4,BTCUSD,SHORT,0.1510566435897752,2026-07-20T14:15:00+00:00,64217.6539,2026-07-20T15:10:00+00:00,64968.4911,-123.176160,9.757213,-1.1692
5,BTCUSD,LONG,0.14747431065957015,2026-07-20T15:10:00+00:00,64968.4911,2026-07-23T07:10:00+00:00,65416.4141,56.442924,9.614212,0.6894
6,BTCUSD,SHORT,0.14726859458950298,2026-07-23T07:10:00+00:00,65416.4141,2026-07-26T00:20:00+00:00,64454.3883,132.113242,9.562945,1.4706
7,BTCUSD,LONG,0.1515766043922767,2026-07-26T00:20:00+00:00,64454.3883,2026-07-27T22:40:00+00:00,64177.162,-51.769788,9.748767,-0.4301
8,BTCUSD,SHORT,0.15136398136682616,2026-07-27T22:40:00+00:00,64177.162,2026-07-29T06:10:00+00:00,64118.3211,-0.803265,9.709658,0.0917
9,BTCUSD,LONG,0.15155096987420863,2026-07-29T06:10:00+00:00,64118.3211,2026-07-31T13:40:00+00:00,63426.3122,-114.539376,9.664756,-1.0793
10,BTCUSD,SHORT,0.15133768380452192,2026-07-31T13:40:00+00:00,63426.3122,2026-08-01T08:45:00+00:00,63095.1165,40.548660,9.573730,0.5222
